"운영기관","충전소","충전기ID","충전기타입","시설구분(대)","시설구분(소)","지역","시군구","주소","이용가능시간","이용자 제한","충전용량","편의제공","비고"
"서울시","청계8 노상공영주차장","01","DC콤보","주차시설","공영주차장","서울특별시","성동구 ","서울특별시 성동구 청계천로 494 ","24시간 이용가능","","급속(50kW단독)","",""
"서울시","청계8 노상공영주차장","02","DC콤보","주차시설","공영주차장","서울특별시","성동구 ","서울특별시 성동구 청계천로 494 ","24시간 이용가능","","급속(50kW단독)","",""
"서울시","청계8가 노상공영주차장","01","DC콤보","주차시설","공영주차장","서울특별시","중구 ","서울특별시 중구 흥인동 163-1 노상공영주차장","24시간 이용가능","","급속(50kW단독)","",""
"서울시","청계8가 노상공영주차장","02","DC콤보","주차시설","공영주차장","서울특별시","중구 ","서울특별시 중구 흥인동 163-1 노상공영주차장","24시간 이용가능","","급속(50kW단독)","",""
"서울시","청기와2 노상공영주차장","01","DC콤보","주차시설","공영주차장","서울특별시","마포구 ","서울특별시 마포구 동교로 95 유료 19번 구획유료 19","24시간 이용가능","","급속(50kW단독)","",""
"서울시","청소년미래진로센터(하자센터)","01","DC콤보","공공시설","공공기관","서울특별시","영등포구 ","서울특별시 영등포구 영신로 200 하자센터 신관 입구하자센터 신관 입구","24시간 이용가능","","급속(100kW동시)","","9월 28일 행사로 충전소 사용 불가"
"서울시","청소년미래진로센터(하자센터)","02","DC콤보","공공시설","공공기관","서울특별시","영등포구 ","서울특별시 영등포구 영신로 200 하자센터 신관 입구하자센터 신관 입구","24시간 이용가능","","급속(100kW동시)","","9월 28일 행사로 충전소 사용 불가"
"서울시","초안산근린공원 거주자주차장","01","DC콤보","주차시설","일반주차장","서울특별시","도봉구 ","서울특별시 도봉구 덕릉로60길 135-70 공원 계단 입구 인근공원 계단 입구 인근","24시간 이용가능","","급속(50kW단독)","",""
"서울시","하월곡동 거주자우선주차장","01","DC콤보","공공시설","지자체시설","서울특별시","성북구 ","서울특별시 성북구 월곡로14길 24 하월곡동 거주자우선주차장","24시간 이용가능","","급속(100kW단독)","",""
"서울시","하이서울유스호스텔(지하주차장)","01","AC3상","공공시설","지자체시설","서울특별시","영등포구 ","서울특별시 영등포구 영신로 200 지하주차장 진입 후 우측지하주차장 진입 후 우측","24시간 이용가능","","완속(7kW단독)","",""
"서울시","한남동 공영주차장","01","DC콤보","공공시설","주민센터","서울특별시","용산구 ","서울특별시 용산구 이태원로 224-19 한남동 공영주차장","24시간 이용가능","","급속(50kW단독)","",""
"서울시","한마음공영주차장","01","DC콤보","주차시설","공영주차장","서울특별시","양천구 ","서울특별시 양천구 목동동로 316-6 목동한마음공영주차장","24시간 이용가능","","급속(200kW동시)","",""
"서울시","한마음공영주차장","02","DC콤보","주차시설","공영주차장","서울특별시","양천구 ","서울특별시 양천구 목동동로 316-6 목동한마음공영주차장","24시간 이용가능","","급속(200kW동시)","",""
"서울시","한마음공영주차장","03","DC콤보","주차시설","공영주차장","서울특별시","양천구 ","서울특별시 양천구 목동동로 316-6 목동한마음공영주차장","24시간 이용가능","","급속(200kW동시)","",""
"서울시","한마음공영주차장","04","DC콤보","주차시설","공영주차장","서울특별시","양천구 ","서울특별시 양천구 목동동로 316-6 목동한마음공영주차장","24시간 이용가능","","급속(200kW동시)","",""
"서울시","한마음공영주차장","05","DC콤보","주차시설","공영주차장","서울특별시","양천구 ","서울특별시 양천구 목동동로 316-6 목동한마음공영주차장","24시간 이용가능","","급속(200kW동시)","",""
"서울시","한마음공영주차장","06","DC콤보","주차시설","공영주차장","서울특별시","양천구 ","서울특별시 양천구 목동동로 316-6 목동한마음공영주차장","24시간 이용가능","","급속(200kW동시)","",""
"서울시","한마음공영주차장","07","DC콤보","주차시설","공영주차장","서울특별시","양천구 ","서울특별시 양천구 목동동로 316-6 목동한마음공영주차장","24시간 이용가능","","급속(200kW동시)","",""
"서울시","한마음공영주차장","08","DC콤보","주차시설","공영주차장","서울특별시","양천구 ","서울특별시 양천구 목동동로 316-6 목동한마음공영주차장","24시간 이용가능","","급속(200kW동시)","",""
"서울시","한마음공영주차장","09","DC콤보","주차시설","공영주차장","서울특별시","양천구 ","서울특별시 양천구 목동동로 316-6 목동한마음공영주차장","24시간 이용가능","","급속(200kW동시)","",""
"서울시","한마음공영주차장","10","DC콤보","주차시설","공영주차장","서울특별시","양천구 ","서울특별시 양천구 목동동로 316-6 목동한마음공영주차장","24시간 이용가능","","급속(200kW동시)","",""
"서울시","한마음공영주차장","11","DC콤보","주차시설","공영주차장","서울특별시","양천구 ","서울특별시 양천구 목동동로 316-6 목동한마음공영주차장","24시간 이용가능","","급속(200kW동시)","",""
"서울시","한화꿈에그린아파트 거주자우선주차장","01","DC콤보","주차시설","일반주차장","서울특별시","광진구 ","서울특별시 광진구 자양동 97-1 신양중학교 정문 앞신양중학교 정문 앞","24시간 이용가능","","급속(50kW단독)","",""
"서울시","홍제1동 공용주차장","01","DC콤보","주차시설","공영주차장","서울특별시","서대문구 ","서울특별시 서대문구 홍제내2바길 18 (홍제동, 홍제1동제1공영주차장) 지상 1층 마을버스정류장 옆","24시간 이용가능","","급속(100kW동시)","",""
"서울시","홍제1동 공용주차장","02","DC콤보","주차시설","공영주차장","서울특별시","서대문구 ","서울특별시 서대문구 홍제내2바길 18 (홍제동, 홍제1동제1공영주차장) 지상 1층 마을버스정류장 옆","24시간 이용가능","","급속(100kW동시)","",""
"서울시","홍제동 주영빌딩 앞전기차 충전소","01","DC콤보","주차시설","공영주차장","서울특별시","서대문구 ","서울특별시 서대문구 홍제내길 128 주영빌딩 앞 공영주차장","24시간 이용가능","","급속(50kW단독)","",""
"서울시","화창운수 앞 가로등형 충전소","01","DC콤보","기타시설","기타","서울특별시","마포구 ","서울특별시 마포구 토정로 272 전기차충전소화창운수 앞","주중 08:00~19:00, 주말 09:00~18:00","","급속(50kW단독)","",""
"서울시","훈련원공원 노상공영주차장","01","DC콤보","주차시설","공영주차장","서울특별시","중구 ","서울특별시 중구 을지로 227 지하주차장 출구 인근","24시간 이용가능","","급속(50kW단독)","",""
"서울시","휘경동 노외공영주차장","01","DC콤보","주차시설","공영주차장","서울특별시","동대문구 ","서울특별시 동대문구 휘경로14길 14 ","24시간 이용가능","","급속(50kW단독)","",""
